BLOCK	ACTUAL_V	V_AVE	ERROR
782	4.58328	5.02774	0.0342769
783	4.98057	5.02767	0.0342332
784	5.52105	5.0283	0.0341953
785	5.23491	5.02857	0.0341528
786	5.33905	5.02896	0.0341116
787	5.31334	5.02932	0.0340702
788	4.33965	5.02845	0.0340382
789	4.5631	5.02786	0.0340002
790	5.47831	5.02843	0.0339619
791	6.53103	5.03033	0.0339721
792	4.41514	5.02955	0.033938
793	5.06288	5.02959	0.0338953
794	4.71212	5.02919	0.0338549
795	4.59046	5.02864	0.0338169
796	5.30161	5.02899	0.0337761
797	5.12985	5.02911	0.033734
798	5.53425	5.02974	0.0336976
799	5.79231	5.0307	0.033669
800	4.75205	5.03035	0.0336287
801	5.65881	5.03114	0.0335959
802	3.84089	5.02965	0.0335867
803	5.82676	5.03064	0.0335596
804	4.85136	5.03042	0.0335186
805	4.37695	5.02961	0.0334868
806	4.14789	5.02852	0.0334631
807	5.31373	5.02887	0.0334235
808	4.90558	5.02872	0.0333825
809	5.15599	5.02887	0.0333416
810	4.96758	5.0288	0.0333005
811	4.29142	5.02789	0.0332718
812	4.49958	5.02724	0.0332372
813	4.78394	5.02694	0.0331977
814	5.80598	5.0279	0.0331707
815	3.62117	5.02617	0.0331749
816	6.67219	5.02819	0.0331955
817	5.13444	5.02832	0.0331551
818	5.4434	5.02882	0.0331185
819	4.16273	5.02777	0.0330949
820	3.89228	5.02638	0.0330835
821	3.71873	5.02479	0.0330815
822	6.39681	5.02646	0.0330834
823	5.11985	5.02657	0.0330434
824	5.70518	5.0274	0.0330135
825	5.07548	5.02745	0.0329736
826	8.22712	5.03133	0.0331604
827	5.10334	5.03141	0.0331204
828	5.29985	5.03174	0.033082
829	5.03954	5.03175	0.0330421
830	4.89997	5.03159	0.0330027
831	5.46156	5.03211	0.032967
832	4.78244	5.03181	0.0329287
833	7.0109	5.03418	0.0329748
834	4.58953	5.03365	0.0329396
835	4.63997	5.03318	0.0329035
836	6.72271	5.0352	0.0329262
837	5.7168	5.03601	0.0328969
838	4.44159	5.0353	0.0328653
839	5.24778	5.03556	0.0328271
840	6.81934	5.03768	0.0328566
841	7.63298	5.04077	0.0329622
842	4.85971	5.04055	0.0329237
843	4.21902	5.03958	0.0328991
844	6.4535	5.04125	0.0329027
845	4.92308	5.04111	0.0328641
846	5.3448	5.04147	0.0328272
847	4.35905	5.04067	0.0327983
848	4.07408	5.03953	0.0327794
849	4.30847	5.03866	0.0327521
850	3.67884	5.03707	0.0327527
851	9.50691	5.04232	0.0331327
852	7.7793	5.04553	0.0332491
853	4.44072	5.04482	0.0332177
854	5.87678	5.0458	0.0331931
855	4.27283	5.04489	0.0331666
856	4.03005	5.04371	0.033149
857	4.22765	5.04275	0.033124
858	3.98452	5.04152	0.0331084
859	5.85445	5.04247	0.0330833
860	5.66114	5.04319	0.0330527
861	4.94673	5.04307	0.0330145
862	5.06585	5.0431	0.0329762
863	4.54349	5.04252	0.0329431
864	4.02645	5.04135	0.0329259
865	5.64342	5.04204	0.0328952
866	5.47551	5.04254	0.032861
867	4.07795	5.04143	0.032842
868	5.10329	5.0415	0.0328042
869	4.21216	5.04055	0.0327803
870	5.97128	5.04162	0.0327601
871	5.74301	5.04242	0.0327324
872	5.17129	5.04257	0.0326952
873	5.80595	5.04344	0.0326694
874	4.48817	5.04281	0.0326382
875	7.01975	5.04507	0.032679
876	5.02764	5.04505	0.0326417
877	3.49884	5.04328	0.0326521
878	4.81463	5.04302	0.032616
879	5.12971	5.04312	0.032579
880	5.23385	5.04334	0.0325427
881	5.92194	5.04434	0.032521
882	5.11678	5.04442	0.0324843
883	4.33605	5.04362	0.0324574
884	4.41181	5.0429	0.0324285
885	5.88528	5.04385	0.0324059
886	7.12603	5.0462	0.0324544
887	7.83333	5.04935	0.0325696
888	6.59695	5.05109	0.0325795
889	5.4424	5.05153	0.0325458
890	6.25511	5.05288	0.0325373
891	5.19217	5.05304	0.0325012
892	4.33135	5.05223	0.0324748
893	5.15456	5.05234	0.0324386
894	4.79851	5.05206	0.0324036
895	5.14197	5.05216	0.0323675
896	5.03029	5.05214	0.0323314
897	4.53181	5.05156	0.0323006
898	4.43661	5.05087	0.0322719
899	4.74156	5.05053	0.0322378
900	4.92048	5.05038	0.0322023
901	4.54744	5.04982	0.0321714
902	5.48409	5.05031	0.0321394
903	5.53212	5.05084	0.0321082
904	5.20925	5.05101	0.0320731
905	5.85255	5.0519	0.0320499
906	4.10956	5.05086	0.0320314
907	4.72403	5.0505	0.0319981
908	5.53369	5.05103	0.0319673
909	6.25482	5.05236	0.0319596
910	7.69648	5.05526	0.0320563
911	5.68184	5.05595	0.0320285
912	4.85638	5.05573	0.0319941
913	4.80739	5.05546	0.0319602
914	3.36818	5.05361	0.0319785
915	5.34937	5.05394	0.0319452
916	7.05759	5.05612	0.0319851
917	5.17257	5.05625	0.0319505
918	5.13016	5.05633	0.0319158
919	4.58334	5.05582	0.0318852
920	5.37352	5.05616	0.0318524
921	4.61661	5.05568	0.0318214
922	4.54551	5.05513	0.0317917
923	5.73709	5.05587	0.0317658
924	4.83557	5.05563	0.0317324
925	5.11464	5.05569	0.0316981
926	5.32036	5.05598	0.0316652
927	3.88581	5.05472	0.0316562
928	3.41706	5.05295	0.0316712
929	4.55254	5.05241	0.0316417
930	4.75939	5.0521	0.0316092
931	4.99413	5.05204	0.0315754
932	4.40692	5.05135	0.0315491
933	4.25518	5.05049	0.0315268
934	4.46406	5.04986	0.0314993
935	3.43928	5.04814	0.0315127
936	4.16985	5.0472	0.031493
937	4.35083	5.04646	0.0314681
938	4.74701	5.04614	0.0314362
939	5.54275	5.04667	0.0314072
940	5.71788	5.04738	0.0313819
941	3.79011	5.04605	0.0313769
942	5.05758	5.04606	0.0313436
943	4.13191	5.04509	0.0313254
944	4.53571	5.04455	0.0312968
945	4.98254	5.04448	0.0312638
946	4.52221	5.04393	0.0312356
947	4.61778	5.04348	0.0312059
948	4.16155	5.04255	0.0311868
949	6.63342	5.04423	0.031199
950	6.44043	5.0457	0.0312007
951	5.30921	5.04598	0.0311692
952	5.84927	5.04682	0.0311478
953	5.15546	5.04693	0.0311154
954	3.86292	5.04569	0.0311075
955	4.36654	5.04498	0.031083
956	4.69594	5.04462	0.0310527
957	4.35339	5.04389	0.0310286
958	4.3285	5.04315	0.0310052
959	4.64083	5.04273	0.0309757
960	5.49225	5.0432	0.030947
961	5.85453	5.04404	0.0309263
962	6.09966	5.04514	0.0309136
963	4.86014	5.04495	0.0308821
964	5.59945	5.04552	0.0308554
965	7.25543	5.04781	0.0309083
966	4.0826	5.04681	0.0308925
967	6.40979	5.04822	0.0308927
968	5.95868	5.04916	0.0308751
969	5.5707	5.0497	0.0308479
970	4.9563	5.0496	0.0308163
971	5.57268	5.05014	0.0307892
972	4.00635	5.04907	0.0307763
973	5.39617	5.04942	0.0307467
974	4.37011	5.04873	0.030723
975	4.9897	5.04867	0.0306916
976	6.38342	5.05003	0.0306906
977	4.22781	5.04919	0.0306707
978	5.18583	5.04933	0.0306397
979	5.49155	5.04978	0.0306117
980	9.7505	5.05458	0.030954
981	5.24752	5.05478	0.0309231
982	6.47553	5.05622	0.0309254
983	4.24864	5.0554	0.0309049
984	4.27794	5.05461	0.0308836
985	5.6649	5.05523	0.0308584
986	5.526	5.05571	0.0308308
987	6.2334	5.0569	0.0308227
988	4.56976	5.05641	0.0307954
989	4.10413	5.05545	0.0307793
990	5.07658	5.05547	0.0307482
991	4.46595	5.05487	0.030723
992	3.86336	5.05367	0.0307155
993	6.38661	5.05501	0.0307138
994	5.44785	5.05541	0.0306855
995	5.43642	5.05579	0.030657
996	4.50869	5.05524	0.0306312
997	4.7154	5.0549	0.0306023
998	5.18761	5.05504	0.030572
999	4.79475	5.05478	0.0305425
1000	5.27384	5.05499	0.0305127
